,index,propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,distance,hasVideo,status,newDevelopment,hasLift,parkingSpace,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,district,neighborhood,newDevelopmentFinished
287,37,84197020,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b5/72/45/633821423.jpg,31210984,13,,82700.0,flat,sale,104.0,False,2,2,Alovera,Guadalajara,Alovera,es,40.5963734,-3.2469347,False,https://www.idealista.com/inmueble/84197020/,43443,False,,False,,,795.0,{'typology': 'flat'},"{'subtitle': 'Alovera', 'title': 'Piso'}",False,False,False,,,
288,38,84479344,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dc/3a/aa/640205157.jpg,7116,14,,85000.0,chalet,sale,215.0,False,3,2,Méntrida,Toledo,Méntrida,es,40.2445797,-4.1905738,False,https://www.idealista.com/inmueble/84479344/,45524,False,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",395.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Méntrida', 'title': 'Chalet adosado'}",False,False,False,,,
289,39,87259110,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5b/fe/e7/716130505.jpg,60488902,10,,155000.0,chalet,sale,181.0,False,2,2,"Avenida de los Arenales, 389",Guadalajara,El Casar,es,40.6899004,-3.4548429,True,https://www.idealista.com/inmueble/87259110/,36921,False,,False,,,856.0,{'typology': 'chalet'},"{'subtitle': 'El Casar', 'title': 'Chalet en Avenida de los Arenales, 389'}",False,False,False,,,
290,40,84409586,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8b/96/0a/701848287.jpg,60492348,14,,137750.0,chalet,sale,119.0,False,2,1,"Calle del Aguila, 407",Madrid,Robledo de Chavela,es,40.5250096,-4.2579697,True,https://www.idealista.com/inmueble/84409586/,48442,False,renew,False,,,1158.0,{'typology': 'chalet'},"{'subtitle': 'Robledo de Chavela', 'title': 'Chalet en Calle del Aguila, 407'}",False,False,False,,,
291,41,37646889,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b7/11/37/707879145.jpg,60482882,14,,85000.0,chalet,sale,151.0,False,3,2,"Calle el Palacio, 18",Toledo,Méntrida,es,40.2448797,-4.1892738,True,https://www.idealista.com/inmueble/37646889/,45410,False,renew,False,,,563.0,{'typology': 'chalet'},"{'subtitle': 'Méntrida', 'title': 'Chalet en Calle el Palacio, 18'}",False,False,False,,,
292,42,86824187,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/76/f9/e2/703931879.jpg,60492494,8,1,36000.0,studio,sale,59.0,False,0,1,"Avenida Rufino Rubio, 4",Toledo,Yeles,es,40.1211189,-3.8044037,True,https://www.idealista.com/inmueble/86824187/,33967,False,renew,False,True,,610.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Yeles', 'title': 'Estudio en Avenida Rufino Rubio, 4'}",False,False,False,,,
293,43,86158941,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/79/a9/94/685197835.jpg,343-60496290,7,,64500.0,flat,sale,72.0,False,2,1,Calle las Huertas,Guadalajara,Cabanillas del Campo,es,40.6363887,-3.2363979,False,https://www.idealista.com/inmueble/86158941/,46405,False,good,False,False,,896.0,{'typology': 'flat'},"{'subtitle': 'Cabanillas del Campo', 'title': 'Piso en Calle las Huertas'}",False,False,False,,,
294,44,33778786,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/48/c0/ef/684555752.jpg,60453582,2,,75000.0,chalet,sale,146.0,False,3,2,"Calle del Sauce, 11",Guadalajara,Pozo de Guadalajara,es,40.4873404,-3.1774825,True,https://www.idealista.com/inmueble/33778786/,45173,False,renew,False,,,514.0,{'typology': 'chalet'},"{'subtitle': 'Pozo de Guadalajara', 'title': 'Chalet en Calle del Sauce, 11'}",False,False,False,,,
295,45,84261129,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d3/56/fc/635276997.jpg,219-31210984,13,2,82700.0,flat,sale,104.0,False,2,1,Calle Florida,Guadalajara,Alovera,es,40.5969359,-3.2469185,False,https://www.idealista.com/inmueble/84261129/,43473,False,good,False,False,,795.0,{'typology': 'flat'},"{'subtitle': 'Alovera', 'title': 'Piso en Calle Florida'}",False,False,False,,,
296,46,87366867,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c6/41/f9/718957916.jpg,343-60488902,10,,155000.0,chalet,sale,181.0,False,2,2,Calle Isla de Gran Canaria,Guadalajara,El Casar,es,40.6956567,-3.4533882,False,https://www.idealista.com/inmueble/87366867/,37517,False,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",856.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'El Casar', 'title': 'Casa independiente en Calle Isla de Gran Canaria'}",False,False,False,,,
297,47,39707031,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cd/8c/25/647637380.jpg,203-6043365,13,2,57100.0,flat,sale,64.0,False,1,1,Pozo olías,Toledo,Mocejón,es,39.939463,-3.9200542,False,https://www.idealista.com/inmueble/39707031/,56169,False,good,False,False,,892.0,{'typology': 'flat'},"{'subtitle': 'Mocejón', 'title': 'Piso en Pozo olías'}",False,False,False,,,
298,48,88889532,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2a/c7/88/757967053.jpg,09183,20,,85000.0,chalet,sale,151.0,False,3,2,Méntrida,Toledo,Méntrida,es,40.242919,-4.1873389,False,https://www.idealista.com/inmueble/88889532/,45354,False,good,False,,,563.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Méntrida', 'title': 'Casa independiente'}",False,False,False,,,
299,49,38631202,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ce/1b/bc/647641615.jpg,203-6076927,3,,189500.0,chalet,sale,442.0,False,3,3,Calle las encinas,Guadalajara,Valdeaveruelo,es,40.6421444,-3.2989478,False,https://www.idealista.com/inmueble/38631202/,42377,False,good,False,,,429.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Valdeaveruelo', 'title': 'Casa independiente en Calle las encinas'}",False,False,False,,,
300,0,36559008,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e7/5d/47/647642091.jpg,203-6077498,4,,63700.0,flat,sale,53.0,False,1,1,Pozo olías,Toledo,Mocejón,es,39.941163,-3.9197542,False,https://www.idealista.com/inmueble/36559008/,55982,False,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1202.0,{'typology': 'flat'},"{'subtitle': 'Mocejón', 'title': 'Piso en Pozo olías'}",False,False,False,,,
301,1,84261484,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fc/9c/99/635283959.jpg,219-CAN0000086096,8,1,65100.0,flat,sale,81.0,False,3,1,Calle Galiana,Guadalajara,Pioz,es,40.462974,-3.1743884,False,https://www.idealista.com/inmueble/84261484/,45049,False,good,False,False,,804.0,{'typology': 'flat'},"{'subtitle': 'Pioz', 'title': 'Piso en Calle Galiana'}",False,False,False,,,
302,2,86888416,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f6/c3/11/705651458.jpg,343-60492494,8,,36000.0,flat,sale,59.0,False,1,1,Avenida Rufino Rubio,Toledo,Yeles,es,40.1226189,-3.8028037,False,https://www.idealista.com/inmueble/86888416/,33771,False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",610.0,{'typology': 'flat'},"{'subtitle': 'Yeles', 'title': 'Piso en Avenida Rufino Rubio'}",False,False,False,,,
303,3,86154248,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/53/66/04/685159779.jpg,343-60453582,2,,75000.0,chalet,sale,146.0,False,3,1,Calle del Sauce,Guadalajara,Pozo de Guadalajara,es,40.4858404,-3.1758825,False,https://www.idealista.com/inmueble/86154248/,45278,False,good,False,,,514.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Pozo de Guadalajara', 'title': 'Casa independiente en Calle del Sauce'}",False,False,False,,,
304,4,86539768,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/31/98/a2/696181380.jpg,219-47353206,2,,73820.0,chalet,sale,139.0,False,4,3,Calle La Sagra,Toledo,Recas,es,40.0544904,-3.9822772,False,https://www.idealista.com/inmueble/86539768/,46721,False,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",531.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Recas', 'title': 'Casa independiente en Calle La Sagra'}",False,False,False,,,
305,5,86157392,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/00/16/01/685187075.jpg,343-60482882,1,,85000.0,chalet,sale,151.0,False,3,1,Calle el Palacio,Toledo,Méntrida,es,40.2468797,-4.1906738,False,https://www.idealista.com/inmueble/86157392/,45424,False,good,False,,,563.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Méntrida', 'title': 'Casa independiente en Calle el Palacio'}",False,False,False,,,
306,6,86158642,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/93/87/f3/685195358.jpg,343-60492348,2,,137750.0,chalet,sale,119.0,False,2,1,Calle de BellaVista,Madrid,Robledo de Chavela,es,40.5248196,-4.2583125,False,https://www.idealista.com/inmueble/86158642/,48465,False,good,False,,,1158.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Robledo de Chavela', 'title': 'Casa independiente en Calle de BellaVista'}",False,False,False,,,
307,7,86520350,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e7/9e/49/695653029.jpg,47353206,9,,73820.0,chalet,sale,139.0,False,4,3,Recas,Toledo,Recas,es,40.0520913,-3.9818871,False,https://www.idealista.com/inmueble/86520350/,46935,False,,False,,,531.0,{'typology': 'chalet'},"{'subtitle': 'Recas', 'title': 'Chalet'}",False,False,False,,,
308,8,84240455,,203-6077496,0,bj,72400.0,duplex,sale,94.0,False,2,2,Pozo Olías,Toledo,Mocejón,es,39.941663,-3.9191542,False,https://www.idealista.com/inmueble/84240455/,55913,False,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",770.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Mocejón', 'title': 'Dúplex en Pozo Olías'}",False,False,False,,,
309,9,88716359,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/54/7d/a7/753460461.jpg,Santiago,77,1,990000.0,flat,sale,267.0,True,4,5,Calle de Luis Martinez Feduchi,Madrid,La Moraleja,es,40.4990434,-3.6453008,False,https://www.idealista.com/inmueble/88716359/,10385,True,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3708.0,{'typology': 'flat'},"{'subtitle': 'Encinar de los Reyes, La Moraleja', 'title': 'Piso en Calle de Luis Martinez Feduchi'}",True,False,False,Encinar de los Reyes,,
310,10,88893384,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/12/8f/c6/760842620.jpg,M-87-00019,52,,500000.0,chalet,sale,202.0,False,6,1,Avenida del Cardenal Herrera Oria,Madrid,Madrid,es,40.48023,-3.72671,False,https://www.idealista.com/inmueble/88893384/,7337,False,good,False,,,2475.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Peñagrande, Madrid', 'title': 'Casa independiente en Avenida del Cardenal Herrera Oria'}",True,False,False,Fuencarral,Peñagrande,
311,11,88587685,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3c/56/7e/760252916.jpg,GHS-03965,35,1,349000.0,flat,sale,105.0,True,3,2,Dolores,Madrid,Madrid,es,40.4592733,-3.7051948,False,https://www.idealista.com/inmueble/88587685/,4736,True,good,False,True,,3324.0,{'typology': 'flat'},"{'subtitle': 'Berruguete, Madrid', 'title': 'Piso en Dolores'}",True,True,True,Tetuán,Berruguete,
312,12,87630301,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b3/57/e1/761091743.jpg,3415,49,,170000.0,chalet,sale,207.0,False,4,3,Valle Inclán,Guadalajara,El Casar,es,40.6814154,-3.4152898,False,https://www.idealista.com/inmueble/87630301/,38186,False,renew,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",821.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'El Casar', 'title': 'Casa independiente en Valle Inclán'}",True,False,False,,,
313,13,85064076,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0a/eb/c6/653461045.jpg,3226,23,,250000.0,chalet,sale,585.0,False,4,3,Valde hondillo,Guadalajara,Cabanillas del Campo,es,40.6497692,-3.2424867,False,https://www.idealista.com/inmueble/85064076/,46773,False,renew,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",427.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Cabanillas del Campo', 'title': 'Casa independiente en Valde hondillo'}",True,False,False,,,
314,14,88692825,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/25/88/03/752861087.jpg,,32,4,1500000.0,flat,sale,210.0,True,6,3,"Calle del Príncipe de Vergara, 25",Madrid,Madrid,es,40.425837,-3.6802962,True,https://www.idealista.com/inmueble/88692825/,2192,True,good,False,True,,7143.0,{'typology': 'flat'},"{'subtitle': 'Recoletos, Madrid', 'title': 'Piso en Calle del Príncipe de Vergara, 25'}",False,False,True,Barrio de Salamanca,Recoletos,
315,15,87759197,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fa/81/6e/730246463.jpg,1272-VI-934-013-003-DCH,9,3,83429.0,flat,sale,57.0,True,3,1,Calle Atlético de Madrid,Madrid,Madrid,es,40.3769614,-3.7410599,False,https://www.idealista.com/inmueble/87759197/,5456,False,renew,False,False,,1464.0,{'typology': 'flat'},"{'subtitle': 'Puerta Bonita, Madrid', 'title': 'Piso en Calle Atlético de Madrid'}",False,False,False,Carabanchel,Puerta Bonita,
316,16,87800038,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a0/ae/33/731213177.jpg,3432,7,,136000.0,chalet,sale,214.0,False,3,2,Calle los Espejos,Guadalajara,Villanueva de la Torre,es,40.5842971,-3.2998564,False,https://www.idealista.com/inmueble/87800038/,38865,False,renew,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",636.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Villanueva de la Torre', 'title': 'Chalet adosado en Calle los Espejos'}",True,False,False,,,
317,17,84619643,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8c/aa/63/761104640.jpg,3182,40,,110000.0,chalet,sale,142.0,False,3,2,Mondéjar,Guadalajara,Torrejon del Rey,es,40.6940222,-3.3716915,False,https://www.idealista.com/inmueble/84619643/,41657,False,renew,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",775.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Torrejon del Rey', 'title': 'Casa independiente en Mondéjar'}",False,False,False,,,
318,18,87276984,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a4/65/0f/716583705.jpg,9202AL-SG,5,,2294000.0,chalet,sale,1245.0,False,5,5,Calle Amorebieta,Madrid,Madrid,es,40.4702884,-3.812539,False,https://www.idealista.com/inmueble/87276984/,11001,False,good,False,,,1843.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'El Plantío, Madrid', 'title': 'Casa independiente en Calle Amorebieta'}",False,False,False,Moncloa,El Plantío,
319,19,88076544,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d7/49/21/754683936.jpg,2680,55,,170000.0,chalet,sale,207.0,False,4,3,Calle Valle Inclán,Guadalajara,El Casar,es,40.6789154,-3.4136898,False,https://www.idealista.com/inmueble/88076544/,38060,False,,False,,,821.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'El Casar', 'title': 'Casa independiente en Calle Valle Inclán'}",False,False,False,,,
320,20,39177032,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a5/67/91/754699351.jpg,1704,89,,250000.0,chalet,sale,585.0,False,4,4,Plaza la Iglesia,Guadalajara,Cabanillas del Campo,es,40.6371816,-3.2351882,False,https://www.idealista.com/inmueble/39177032/,46538,False,,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",427.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Cabanillas del Campo', 'title': 'Casa independiente en Plaza la Iglesia'}",False,False,False,,,
321,21,82554787,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fa/4a/46/600122172.jpg,,32,8,350000.0,flat,sale,240.0,True,6,4,Norte - Universidad,Madrid,Móstoles,es,40.3356608,-3.8689816,False,https://www.idealista.com/inmueble/82554787/,16681,False,good,False,True,,1458.0,{'typology': 'flat'},"{'subtitle': 'Norte - Universidad, Móstoles', 'title': 'Piso'}",False,False,False,Norte - Universidad,,
322,22,87785302,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3a/5d/f1/730868397.jpg,1316/2190 B,5,,136000.0,chalet,sale,213.0,False,3,3,Calle Los Espejos,Guadalajara,Villanueva de la Torre,es,40.5880971,-3.3019564,False,https://www.idealista.com/inmueble/87785302/,38913,False,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",638.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Villanueva de la Torre', 'title': 'Chalet adosado en Calle Los Espejos'}",False,False,False,,,
323,23,87280633,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/30/c8/2a/762062393.jpg,EADC-370-VS,26,2,95000.0,flat,sale,90.0,True,3,1,El Viso de San Juan,Toledo,El Viso de San Juan,es,40.1454378,-3.9202931,False,https://www.idealista.com/inmueble/87280633/,35336,False,good,False,False,,1056.0,{'typology': 'flat'},"{'subtitle': 'El Viso de San Juan', 'title': 'Piso'}",False,False,False,,,
324,24,87677635,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/83/d3/54/728222365.jpg,3248-16824,23,3,220000.0,flat,sale,48.0,False,2,1,barrio Palacio,Madrid,Madrid,es,40.4128868,-3.7137165,False,https://www.idealista.com/inmueble/87677635/,982,False,good,False,False,,4583.0,{'typology': 'flat'},"{'subtitle': 'Palacio, Madrid', 'title': 'Piso'}",False,False,True,Centro,Palacio,
325,25,87838069,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3c/57/ef/732131502.jpg,MN-2009,28,,399000.0,chalet,sale,180.0,False,4,3,Avenida DE LA ZAPORRA,Madrid,Alcobendas,es,40.5496648,-3.6438381,False,https://www.idealista.com/inmueble/87838069/,15614,False,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2217.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Ensanche, Alcobendas', 'title': 'Chalet adosado en Avenida DE LA ZAPORRA'}",False,False,False,Ensanche,,
326,26,88616743,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/dd/06/a6/751095938.jpg,1530/2321,28,2,125000.0,flat,sale,108.0,True,3,2,Soto del Real,Madrid,Soto del Real,es,40.7521038,-3.7895982,False,https://www.idealista.com/inmueble/88616743/,37999,False,good,False,False,,1157.0,{'typology': 'flat'},"{'subtitle': 'Soto del Real', 'title': 'Piso'}",False,False,False,,,
327,27,83100918,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ea/d1/dd/611579442.jpg,SPM0245,24,,120000.0,chalet,sale,140.0,False,3,2,"Calle Madrid, 278",Madrid,Villa del Prado,es,40.2791976,-4.3000182,True,https://www.idealista.com/inmueble/83100918/,52830,False,renew,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",857.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Villa del Prado', 'title': 'Casa independiente en Calle Madrid, 278'}",False,False,False,,,
328,28,87610959,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4b/fe/77/726147073.jpg,,13,,49000.0,chalet,sale,100.0,False,4,1,Calle Real,Guadalajara,Yunquera de Henares,es,40.7519743,-3.165161,False,https://www.idealista.com/inmueble/87610959/,58773,False,good,False,,,490.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Yunquera de Henares', 'title': 'Casa independiente en Calle Real'}",False,False,False,,,
